date,value
2023-12-06,299855.96722107404
2023-12-07,304847.43206482404
2023-12-08,302069.97112732404
2023-12-11,306783.72112732404
2023-12-12,307640.77190857404
2023-12-13,321051.92425232404
2023-12-14,325249.85393982404
2023-12-15,320456.74847107404
2023-12-18,317457.10003357404
2023-12-19,312544.95159607404
2023-12-20,309450.06878357404
2023-12-21,308894.58050232404
2023-12-22,312354.50237732404
2023-12-26,316909.52190857404
2023-12-27,319671.12347107404
2023-12-28,318234.79534607404
2023-12-29,321607.41253357404
2024-01-01,320536.10393982404
2024-01-02,312616.39690857404
2024-01-03,317179.34612732404
2024-01-04,314751.06487732404
2024-01-05,314227.31487732404
2024-01-08,323511.96331482404
2024-01-09,320512.29534607404
2024-01-10,320726.55315857404
2024-01-11,331376.10393982404
2024-01-12,331130.12737732404
2024-01-15,320940.81097107404
2024-01-16,322853.29143982404
2024-01-17,320179.01409607404
2024-01-18,319337.84222107404
2024-01-19,323384.99065857404
2024-01-23,315504.95159607404
2024-01-24,317663.40862732404
2024-01-25,308164.52190857404
2024-01-29,311910.10784607404
2024-01-30,310783.25237732404
2024-01-31,317726.90472107404
2024-02-01,316758.76018982404
2024-02-02,324702.29534607404
2024-02-05,321345.53753357404
2024-02-06,325051.45550232404
2024-02-07,327662.25628357404
2024-02-08,322869.17034607404
2024-02-09,323480.20550232404
2024-02-12,323186.59222107404
2024-02-13,324535.63518982404
2024-02-14,331471.33831482404
2024-02-15,332272.82268982404
2024-02-16,339533.87737732404
2024-02-19,336621.53362732404
2024-02-20,336272.39300232404
2024-02-21,332352.19768982404
2024-02-22,337930.90862732404
2024-02-23,335915.28362732404
2024-02-26,343239.85393982404
2024-02-27,338645.12737732404
2024-02-28,332518.83831482404
2024-02-29,339605.32268982404
2024-03-01,356016.14300232404
2024-03-04,354389.30706482404
2024-03-05,362094.73675232404
2024-03-06,361951.96331482404
2024-03-07,358730.08831482404
2024-03-11,360102.97893982404
2024-03-12,356016.14300232404
2024-03-13,340724.22893982404
2024-03-14,341287.66643982404
2024-03-15,328059.03362732404
2024-03-18,322504.13128357404
2024-03-19,325428.01800232404
2024-03-20,324336.51409607404
2024-03-21,327539.24847107404
2024-03-22,326862.06097107404
2024-03-26,331984.81487732404
2024-03-27,338390.24456482404
2024-03-28,342963.29143982404
2024-04-01,340931.72893982404
2024-04-02,342756.14300232404
2024-04-03,335402.62737732404
2024-04-04,332582.31487732404
2024-04-05,329825.75237732404
2024-04-08,339951.76800232404
2024-04-09,334550.16643982404
2024-04-10,334287.23675232404
2024-04-12,326232.66643982404
2024-04-15,318791.53362732404
2024-04-16,314879.73675232404
2024-04-18,309318.79925232404
2024-04-19,302682.33440857404
2024-04-22,309725.12737732404
2024-04-23,311294.60003357404
2024-04-24,313079.22893982404
2024-04-25,319683.81878357404
2024-04-26,321396.72893982404
2024-04-29,324599.44378357404
2024-04-30,328327.97893982404
2024-05-02,330391.41643982404
2024-05-03,327172.76409607404
2024-05-06,327826.06487732404
2024-05-07,315517.10003357404
2024-05-08,318233.83831482404
2024-05-09,328901.61175232404
2024-05-10,328893.64300232404
2024-05-13,329698.33050232404
2024-05-14,340246.57268982404
2024-05-15,334693.56487732404
2024-05-16,339147.08050232404
2024-05-17,348157.74456482404
2024-05-21,343608.60393982404
2024-05-22,341441.61175232404
2024-05-23,346675.86956482404
2024-05-24,356770.04925232404
2024-05-27,358530.75237732404
2024-05-28,358865.32268982404
2024-05-29,359215.90862732404
2024-05-30,355551.10393982404
2024-05-31,347329.18987732404
2024-06-03,358602.43206482404
2024-06-04,352459.89300232404
2024-06-05,374823.17425232404
2024-06-06,382216.49456482404
2024-06-07,383722.27581482404
2024-06-10,388375.01018982404
2024-06-11,389267.27581482404
2024-06-12,385769.77581482404
2024-06-13,389139.77581482404
2024-06-14,399050.71331482404
2024-06-18,393840.28362732404
2024-06-19,388518.36956482404
2024-06-20,386956.84612732404
2024-06-21,388143.91643982404
2024-06-24,388829.07268982404
2024-06-25,384845.59612732404
2024-06-26,378798.68206482404
2024-06-27,373604.22893982404
2024-06-28,376902.54925232404
2024-07-01,375269.34612732404
2024-07-02,372680.08831482404
2024-07-03,368895.75237732404
2024-07-04,377077.82268982404
2024-07-05,387307.39300232404
2024-07-08,382224.50237732404
2024-07-09,388590.08831482404
2024-07-10,388916.72893982404
2024-07-11,394565.28362732404
2024-07-12,388789.26800232404
2024-07-15,390605.75237732404
2024-07-16,391330.71331482404
2024-07-18,383714.30706482404
2024-07-19,383228.33050232404
2024-07-22,386662.08050232404
2024-07-23,394007.62737732404
2024-07-24,390398.60393982404
2024-07-25,390358.76018982404
2024-07-26,399711.96331482404
2024-07-29,395983.44768982404
2024-07-30,397911.41643982404
2024-07-31,403376.76800232404
2024-08-01,411853.60393982404
2024-08-02,409495.40081482404
2024-08-05,397377.66643982404
2024-08-06,395059.26800232404
2024-08-07,410315.98675232404
2024-08-08,403066.06487732404
2024-08-09,411415.43987732404
2024-08-12,410865.71331482404
2024-08-13,420075.51800232404
2024-08-14,415247.54925232404
2024-08-16,414411.02581482404
2024-08-19,415582.15862732404
2024-08-20,420139.26800232404
2024-08-21,419390.36175232404
2024-08-22,431300.98675232404
2024-08-23,440980.83050232404
2024-08-26,442287.39300232404
2024-08-27,436853.95550232404
2024-08-28,436240.47893982404
2024-08-29,438519.03362732404
2024-08-30,448358.25237732404
2024-09-02,444757.15862732404
2024-09-03,443466.53362732404
2024-09-04,442239.58050232404
2024-09-05,440136.33831482404
2024-09-06,438638.56487732404
2024-09-09,440678.09612732404
2024-09-10,439068.76018982404
2024-09-11,439809.65862732404
2024-09-12,449879.93206482404
2024-09-13,450804.07268982404
2024-09-16,452891.45550232404
2024-09-17,449226.65081482404
2024-09-18,443809.11175232404
2024-09-19,441554.46331482404
