date,value
2022-10-03,100012428.75989926
2022-10-04,100012380.88605055
2022-10-06,100012723.40387335
2022-10-07,100012557.57248703
2022-10-10,100012524.5056957
2022-10-11,100012458.86189488
2022-10-12,100013100.4655593
2022-10-13,100013100.4655593
2022-10-14,100013173.01716591
2022-10-17,100012973.13197759
2022-10-18,100013980.44954857
2022-10-19,100014785.90126804
2022-10-20,100014785.90126804
2022-10-21,100014656.59405817
2022-10-24,100014659.55534911
2022-10-25,100014844.63106544
2022-10-27,100013930.10241649
2022-10-28,100013976.99258095
2022-10-31,100014870.79906368
2022-11-01,100014369.8469675
2022-11-02,100012813.7120824
2022-11-03,100014342.20426683
2022-11-04,100012596.56269066
2022-11-07,100012596.56269066
2022-11-09,100012596.56269066
2022-11-10,100012280.20270512
2022-11-11,100012270.33316177
2022-11-14,100012182.48444588
2022-11-15,100012182.48444588
2022-11-16,100012182.48444588
2022-11-17,100012143.98885022
2022-11-18,100011758.04135607
2022-11-21,100011762.48412947
2022-11-22,100011771.86184157
2022-11-23,100011719.54645042
2022-11-24,100011717.079779
2022-11-25,100011445.13557689
2022-11-28,100012199.26334588
2022-11-29,100011332.61155371
2022-11-30,100011636.63966005
2022-12-01,100011746.19455062
2022-12-02,100011619.85611928
2022-12-05,100009211.38108182
2022-12-06,100011272.3971868
2022-12-07,100011221.56230782
2022-12-08,100011143.5815135
2022-12-09,100011322.24460186
2022-12-12,100011268.94378158
2022-12-13,100011349.88371083
2022-12-14,100011357.28762032
2022-12-15,100011389.36765487
2022-12-16,100011389.36765487
2022-12-19,100011389.36765487
2022-12-20,100011389.36765487
2022-12-21,100011389.85843655
2022-12-22,100011566.05487722
2022-12-23,100011050.7981012
2022-12-26,100011351.36402102
2022-12-27,100011351.36402102
2022-12-28,100011351.36402102
2022-12-29,100011331.62412542
2022-12-30,100011173.6920389
2023-01-02,100011173.6920389
2023-01-03,100011173.6920389
2023-01-04,100011125.32538372
2023-01-05,100011193.9271657
2023-01-06,100011143.5863155
2023-01-09,100011160.86077341
2023-01-10,100011160.86077341
2023-01-11,100011110.5203969
2023-01-12,100011073.01131338
2023-01-13,100011073.01102044
2023-01-16,100010936.79465048
2023-01-17,100010853.3874148
2023-01-18,100011075.47799681
2023-01-19,100011075.47799681
2023-01-20,100011088.803797
2023-01-23,100011182.57623465
2023-01-24,100011445.14016514
2023-01-25,100011445.14016514
2023-01-27,100011445.14016514
2023-01-30,100011445.14016514
2023-01-31,100011393.31885949
2023-02-01,100011162.09890237
2023-02-02,100010905.67862123
2023-02-03,100011904.07542752
2023-02-06,100011964.58493057
2023-02-07,100011956.15288681
2023-02-08,100011735.93918741
2023-02-09,100012088.58222261
2023-02-10,100013205.50885546
2023-02-13,100013205.50885546
2023-02-14,100013205.50885546
2023-02-15,100013205.50885546
2023-02-16,100013205.50885546
2023-02-17,100013194.59771973
2023-02-20,100013493.67017017
2023-02-21,100013551.20307086
2023-02-22,100013381.58086279
2023-02-23,100013404.39645357
2023-02-24,100012830.05590795
2023-02-27,100012775.99421307
2023-02-28,100012690.68832694
2023-03-01,100012373.75642475
2023-03-02,100012433.77450216
2023-03-03,100012753.1816733
2023-03-06,100012753.1816733
2023-03-08,100012771.03663264
2023-03-09,100012540.40980347
2023-03-10,100012307.29827024
2023-03-13,100011703.2034701
2023-03-14,100011692.29097018
2023-03-15,100011539.03765942
2023-03-16,100011889.19311312
2023-03-17,100010442.93077953
2023-03-20,100010429.041701
2023-03-21,100010594.69753776
2023-03-22,100010594.69753776
2023-03-23,100010594.69753776
2023-03-24,100010594.69753776
2023-03-27,100010594.69753776
2023-03-28,100010637.35240069
2023-03-29,100011082.73437607
2023-03-31,100011043.06032024
2023-04-03,100011438.84542707
2023-04-05,100011500.84204657
2023-04-06,100011577.71781781
2023-04-10,100011755.27969249
2023-04-11,100012354.90854622
2023-04-12,100012626.70229109
2023-04-13,100012596.44747052
2023-04-17,100012692.66814105
2023-04-18,100012672.33255222
2023-04-19,100012943.63212456
2023-04-20,100012113.37188019
2023-04-21,100012142.63420689
2023-04-24,100012218.5196554
2023-04-25,100012396.0764585
2023-04-26,100012832.53566438
2023-04-27,100013366.19985853
2023-04-28,100013265.5159093
2023-05-02,100013439.60451373
2023-05-03,100013480.27569002
2023-05-04,100013272.4636354
2023-05-05,100013637.99396476
2023-05-08,100013930.62250611
2023-05-09,100013966.33126432
2023-05-10,100013927.6467846
2023-05-11,100013901.3593525
2023-05-12,100013901.3593525
2023-05-15,100013853.24985643
2023-05-16,100014038.74269484
2023-05-17,100014195.47513385
2023-05-18,100013704.45842214
2023-05-19,100013704.45842214
2023-05-22,100013703.9622271
2023-05-23,100013903.84102666
2023-05-24,100013980.22244316
2023-05-25,100014030.31612158
2023-05-26,100014099.25464773
2023-05-29,100014237.63406134
2023-05-30,100013755.54320852
2023-05-31,100014719.22987486
2023-06-01,100013049.77051012
2023-06-02,100015302.48889501
2023-06-05,100015289.59282634
2023-06-06,100015550.97330637
2023-06-07,100015907.08150837
2023-06-08,100015848.55632606
2023-06-09,100015629.335355
2023-06-12,100015641.239678
2023-06-13,100015826.23791008
2023-06-14,100015927.41399302
2023-06-15,100015866.40872711
2023-06-16,100016057.3592862
2023-06-19,100016106.46042548
2023-06-20,100016164.48984845
2023-06-21,100016206.15081653
2023-06-22,100016206.15081653
2023-06-23,100016206.15196964
2023-06-26,100016091.57844913
2023-06-27,100016309.81081164
2023-06-28,100017079.06906573
2023-06-30,100017079.06906573
2023-07-03,100017079.06906573
2023-07-04,100017036.91171186
2023-07-05,100017159.91417602
2023-07-06,100017159.91442892
2023-07-07,100017159.91442892
2023-07-10,100017091.9668244
2023-07-11,100017444.60520306
2023-07-12,100017444.60520306
2023-07-13,100017382.60828887
2023-07-14,100017636.54758298
2023-07-17,100017447.57845387
2023-07-18,100017615.71547225
2023-07-19,100017616.70737904
2023-07-20,100017590.91662389
2023-07-21,100017590.91662389
2023-07-24,100017590.91662389
2023-07-25,100017590.91662389
2023-07-26,100017551.73490462
2023-07-27,100017390.54324512
2023-07-28,100017469.40161829
2023-07-31,100017979.75471191
2023-08-01,100017979.75471191
2023-08-02,100017979.75471191
2023-08-03,100017892.95983307
2023-08-04,100017862.70577261
2023-08-07,100017450.05505715
2023-08-08,100017194.13217749
2023-08-09,100017505.10801189
2023-08-10,100017957.43711261
2023-08-11,100017931.14788915
2023-08-14,100017709.4532441
2023-08-16,100017309.20349339
2023-08-17,100017510.06023355
2023-08-18,100017510.06023355
2023-08-21,100017542.79485846
2023-08-22,100017596.3610017
2023-08-23,100017500.14261007
2023-08-24,100017497.16685389
2023-08-25,100017497.16685389
2023-08-28,100017440.1300963
2023-08-29,100017642.98373929
2023-08-30,100018444.47897464
2023-08-31,100018446.95915358
2023-09-01,100018854.6501286
2023-09-04,100018854.6501286
2023-09-05,100018854.6501286
2023-09-06,100018854.64960891
2023-09-07,100018913.66993167
2023-09-08,100018873.49632883
2023-09-11,100019052.04738875
2023-09-12,100019052.04738875
2023-09-13,100019041.63278697
2023-09-14,100019126.94006039
2023-09-15,100019078.83041056
2023-09-18,100019293.09204157
2023-09-20,100019353.60143863
2023-09-21,100019311.44357124
2023-09-22,100019177.53053585
2023-09-25,100020031.59980577
2023-09-26,100020031.59980577
2023-09-27,100020031.59980577
2023-09-28,100020031.59980577
2023-09-29,100019880.32783765
2023-10-03,100019961.66726664
2023-10-04,100019179.51604705
2023-10-05,100019183.9806245
2023-10-06,100019329.30289413
2023-10-09,100020760.18109572
2023-10-10,100020374.31292225
2023-10-11,100020437.79832153
2023-10-12,100021012.1373783
2023-10-13,100020952.6207565
2023-10-16,100021052.80687664
2023-10-17,100021052.80687664
2023-10-18,100021052.80687664
2023-10-19,100021052.80687664
2023-10-20,100021176.30364572
2023-10-23,100021064.21447657
2023-10-25,100020947.1643937
2023-10-26,100021249.21446212
2023-10-27,100021322.6189237
2023-10-30,100021740.72517918
2023-10-31,100021740.72517918
2023-11-01,100021649.96187216
2023-11-02,100021663.3538392
2023-11-03,100022161.80665752
2023-11-06,100022624.05680366
2023-11-07,100022392.93066473
2023-11-08,100024500.82655324
2023-11-09,100024519.67512976
2023-11-10,100024543.48195754
2023-11-13,100024543.48195754
2023-11-15,100024543.48195754
2023-11-16,100024418.0002
2023-11-17,100025120.30040684
2023-11-20,100024994.81846023
2023-11-21,100024996.30771469
2023-11-22,100025578.57912171
2023-11-23,100025578.57912171
2023-11-24,100025578.57912171
2023-11-28,100025520.05436955
2023-11-29,100026015.5328567
2023-11-30,100026399.41632672
2023-12-01,100026399.41632672
2023-12-04,100026260.04665086
2023-12-05,100026112.74308217
2023-12-06,100026057.19497998
2023-12-07,100026411.81548245
2023-12-08,100026367.67310409
2023-12-11,100026626.57236284
2023-12-12,100026711.88082066
2023-12-13,100029189.76957998
2023-12-14,100030368.20081438
2023-12-15,100030368.20081438
2023-12-18,100030315.13229533
2023-12-19,100030159.891407
2023-12-20,100030159.891407
2023-12-21,100030159.891407
2023-12-22,100030159.89142378
2023-12-26,100030320.58576788
2023-12-27,100030647.43504731
2023-12-28,100030629.57955807
2023-12-29,100030629.57955807
2024-01-01,100030629.57955807
2024-01-02,100030629.57955807
2024-01-03,100030529.39195772
2024-01-04,100030449.04460001
2024-01-05,100030449.04460001
2024-01-08,100030437.14243709
2024-01-09,100030287.357667
2024-01-10,100030271.48708285
2024-01-11,100032142.79517882
2024-01-12,100031957.30806603
2024-01-15,100028689.82302277
2024-01-16,100028811.83859678
2024-01-17,100028811.83859678
2024-01-18,100028811.83859678
2024-01-19,100028811.83859678
2024-01-23,100028811.83859678
2024-01-24,100028811.83859678
2024-01-25,100028812.83079259
2024-01-29,100029130.25346594
2024-01-30,100029130.25346594
2024-01-31,100029130.25346594
2024-02-01,100029130.25346594
2024-02-02,100029130.25346594
2024-02-05,100029032.54664662
2024-02-06,100029198.69694959
2024-02-07,100029605.3960627
2024-02-08,100029495.7853435
2024-02-09,100029597.45996575
2024-02-12,100029597.45996575
2024-02-13,100029728.89273244
2024-02-14,100029993.2475853
2024-02-15,100030036.39660126
2024-02-16,100031821.90850303
2024-02-19,100031687.99434389
2024-02-20,100031628.47992542
2024-02-21,100031029.83714779
2024-02-22,100032264.81583428
2024-02-23,100032353.09837171
2024-02-26,100032859.489182
2024-02-27,100032841.1395622
2024-02-28,100032483.54045993
2024-02-29,100033361.91139072
2024-03-01,100036232.61938888
2024-03-04,100035759.94648704
2024-03-05,100038877.15508416
2024-03-06,100038877.15508416
2024-03-07,100038877.15508416
2024-03-11,100038877.15508416
2024-03-12,100038877.15508416
2024-03-13,100038940.63863334
2024-03-14,100039007.5958719
2024-03-15,100039007.5958719
2024-03-18,100038925.93403736
2024-03-19,100039246.60263368
2024-03-20,100038796.46974315
2024-03-21,100039065.85341415
2024-03-22,100039065.85341415
2024-03-26,100039065.85341415
2024-03-27,100039065.85341415
2024-03-28,100038845.26829168
2024-04-01,100038357.79185462
2024-04-02,100038574.88986589
2024-04-03,100038430.98563486
2024-04-04,100038261.68580933
2024-04-05,100037811.55238114
2024-04-08,100039600.13719705
2024-04-09,100038325.41991296
2024-04-10,100038320.43946943
2024-04-12,100037461.00534292
2024-04-15,100037461.00534292
2024-04-16,100037417.18640138
2024-04-18,100036843.56570044
2024-04-19,100036844.56220034
2024-04-22,100037212.03868368
2024-04-23,100037525.73814638
2024-04-24,100037488.89233157
2024-04-25,100037889.22999749
2024-04-26,100038173.05464527
2024-04-29,100038049.56693645
2024-04-30,100037706.48829167
2024-05-02,100038182.51170893
2024-05-03,100038110.31146768
2024-05-06,100038212.88700286
2024-05-07,100038212.88700286
2024-05-08,100037941.51241626
2024-05-09,100038771.57039641
2024-05-10,100038771.56936938
2024-05-13,100038760.11942801
2024-05-14,100040182.21682456
2024-05-15,100039982.54487883
2024-05-16,100040260.88827524
2024-05-17,100041242.32147156
2024-05-21,100040278.81512296
2024-05-22,100039722.62827177
2024-05-23,100041458.91392006
2024-05-24,100045030.11938949
2024-05-27,100045795.94724996
2024-05-28,100044286.2065282
2024-05-29,100044286.2065282
2024-05-30,100044286.2065282
2024-05-31,100044286.2065282
2024-06-03,100044286.2065282
2024-06-04,100044170.18607847
2024-06-05,100045486.23061141
2024-06-06,100046446.25208032
2024-06-07,100046326.7478346
2024-06-10,100046586.17546916
2024-06-11,100046810.2435433
2024-06-12,100046810.2435433
2024-06-13,100046810.2435433
2024-06-14,100046810.2435433
2024-06-18,100046810.2435433
2024-06-19,100046870.99204189
2024-06-20,100046653.39392433
2024-06-21,100046801.77835752
2024-06-24,100046920.28615482
2024-06-25,100046133.55048929
2024-06-26,100046133.55048929
2024-06-27,100045945.8300429
2024-06-28,100046151.9765798
2024-07-01,100046151.97625612
2024-07-02,100046106.16376199
2024-07-03,100046052.38631429
2024-07-04,100046532.89289539
2024-07-05,100048126.28724723
2024-07-08,100048077.98716952
2024-07-09,100048338.40648611
2024-07-10,100048339.90104346
2024-07-11,100049356.18009414
2024-07-12,100048133.25972395
2024-07-15,100048133.25972395
2024-07-16,100048087.45004137
2024-07-18,100047640.80333705
2024-07-19,100047638.31482421
2024-07-22,100047850.93240336
2024-07-23,100047723.46080646
2024-07-24,100047458.06146902
2024-07-25,100047456.07042484
2024-07-26,100047831.51237835
2024-07-29,100047364.44947384
2024-07-30,100047410.25759415
2024-07-31,100047761.80048327
2024-08-01,100047761.80048327
2024-08-02,100047761.80048327
2024-08-05,100047547.19264743
2024-08-06,100046842.61501916
2024-08-07,100048705.38822658
2024-08-08,100047221.04482622
2024-08-09,100049338.76397751
2024-08-12,100049709.71519633
2024-08-13,100049709.71519633
2024-08-14,100049515.51999143
2024-08-16,100049241.15934926
2024-08-19,100049224.22731635
2024-08-20,100050078.68654485
2024-08-21,100050508.90342924
2024-08-22,100049973.62411895
2024-08-23,100050432.22262642
2024-08-26,100050497.94667798
2024-08-27,100049936.27487493
2024-08-28,100049809.3016831
2024-08-29,100049678.34419851
2024-08-30,100050448.15562545
2024-09-02,100049620.58192436
2024-09-03,100048266.19575152
2024-09-04,100048266.19575152
2024-09-05,100048266.69417009
2024-09-06,100048157.64803948
2024-09-09,100048685.45771068
2024-09-10,100048587.86277832
2024-09-11,100048431.00982358
2024-09-12,100049570.28930882
2024-09-13,100049622.56453255
2024-09-16,100050473.04703237
2024-09-17,100050473.04703237
2024-09-18,100050473.04703237
2024-09-19,100050329.64224233
2024-09-20,100050605.50147758
2024-09-23,100051321.52608348
2024-09-24,100052060.46663815
2024-09-25,100052186.9365882
2024-09-26,100053199.25115103
2024-09-27,100056563.29115336
2024-09-30,100056563.29115336
2024-10-01,100057336.58411114
2024-10-03,100056244.6139658
2024-10-04,100056239.63418342
2024-10-07,100055878.13757256
2024-10-08,100057729.95291577
2024-10-09,100059010.1473683
2024-10-10,100059368.65677646
2024-10-11,100059369.15329431
2024-10-14,100059884.51844086
2024-10-15,100059979.62602277
2024-10-16,100059687.83221906
2024-10-17,100057800.65932857
2024-10-18,100058901.08890331
2024-10-21,100060219.63244425
2024-10-22,100059947.26062101
2024-10-23,100058337.93426813
2024-10-24,100056535.90704028
2024-10-25,100055561.9407251
2024-10-28,100055561.9407251
2024-10-29,100055783.02370161
2024-10-30,100055888.0867168
2024-10-31,100056269.50469267
2024-11-01,100057170.27057718
2024-11-04,100057170.26979136
2024-11-05,100057435.66865158
2024-11-06,100058204.48281266
2024-11-07,100058139.25372726
2024-11-08,100057895.76503512
2024-11-11,100057900.74605879
2024-11-12,100057515.34374638
2024-11-13,100057622.40001665
2024-11-14,100057597.99961127
2024-11-18,100057955.51707503
2024-11-19,100058493.28831083
2024-11-21,100056964.62258346
2024-11-22,100057743.8986653
2024-11-25,100060330.67824234
2024-11-26,100057924.16177537
2024-11-27,100059270.57519425
2024-11-28,100059404.52076398
2024-11-29,100059818.8026483
2024-12-02,100059751.58076379
2024-12-03,100060511.9286265
2024-12-04,100060361.55110413
2024-12-05,100060220.13774423
2024-12-06,100060523.8783786
2024-12-09,100060434.74778111
2024-12-10,100060746.95408951
2024-12-11,100060985.45926084
2024-12-12,100060812.18504119
2024-12-13,100060738.48511112
2024-12-16,100061175.66274768
2024-12-17,100056852.61366259
2024-12-18,100056570.27480114
2024-12-19,100056570.27480114
2024-12-20,100056532.43041714
2024-12-23,100056492.10009043
2024-12-24,100057226.5507357
2024-12-26,100057595.52120242
2024-12-27,100057611.95150793
2024-12-30,100056883.47623935
2024-12-31,100057215.10057563
2025-01-01,100058226.90339607
2025-01-02,100062505.16306067
2025-01-03,100062454.87067094
2025-01-06,100061828.4684937
2025-01-07,100061862.32704246
2025-01-08,100061618.33900411
2025-01-09,100061618.33900411
2025-01-10,100061618.33900411
2025-01-13,100061599.91726719
2025-01-14,100062201.92045245
2025-01-15,100062009.21854475
2025-01-16,100062184.49411653
2025-01-17,100062900.52410044
2025-01-20,100062900.52410044
2025-01-21,100062900.52410044
2025-01-22,100063008.07817987
2025-01-23,100063266.50964178
2025-01-24,100062739.68825883
2025-01-27,100061340.48990482
2025-01-28,100065268.20779866
2025-01-29,100071745.84763879
2025-01-30,100071315.63647255
2025-01-31,100071234.97205617
2025-02-01,100072254.74349828
2025-02-03,100074158.35234192
2025-02-04,100074195.6917064
2025-02-05,100074195.6917064
2025-02-06,100074195.6917064
2025-02-07,100074092.61626238
2025-02-10,100073496.09138018
2025-02-11,100073346.71099651
2025-02-12,100073465.21675421
2025-02-13,100073117.65879224
2025-02-14,100073117.65879224
2025-02-17,100073169.44314145
2025-02-18,100072941.38986191
2025-02-19,100073010.10447174
2025-02-20,100073335.75522758
2025-02-21,100073489.11751907
2025-02-24,100073817.25572914
2025-02-25,100073781.40586813
2025-02-27,100073990.04020329
2025-02-28,100073292.92994392
2025-03-03,100073292.92994392
2025-03-04,100073146.53633793
2025-03-05,100073784.89028858
2025-03-06,100073660.40732509
2025-03-07,100073793.85311309
2025-03-10,100073895.93100312
2025-03-11,100074232.03627604
2025-03-12,100074232.03627604
2025-03-13,100074155.8508536
2025-03-17,100074314.19558017
2025-03-18,100074314.19558017
2025-03-19,100074031.36802329
2025-03-20,100074390.87989685
2025-03-21,100074190.21341921
2025-03-24,100074305.23513125
2025-03-25,100073808.15017031
2025-03-26,100074511.64870547
2025-03-27,100075863.6506586
2025-03-28,100075812.15163516
2025-04-01,100075930.65261172
2025-04-02,100077296.65358828
2025-04-03,100076605.15212344
2025-04-04,100076605.15212344
2025-04-07,100076605.15212344
2025-04-08,100076605.15212344
2025-04-09,100076241.1531
2025-04-11,100075894.65407656
2025-04-15,100077333.6531
2025-04-16,100078306.65114687
2025-04-17,100080753.6555414
2025-04-21,100084538.6531
2025-04-22,100084538.6531
2025-04-23,100085133.6531
2025-04-24,100084962.65212344
2025-04-25,100084531.65114687
2025-04-28,100085253.6531
2025-04-29,100085253.6531
2025-04-30,100085253.6531
2025-05-02,100085253.6531
2025-05-05,100085139.65407656
2025-05-06,100085233.6531
2025-05-07,100085763.6531
2025-05-08,100086269.65407656
2025-05-09,100085337.65212344
2025-05-12,100087244.65163516
2025-05-13,100085715.65017031
2025-05-14,100086311.65602969
2025-05-15,100089335.65749453
2025-05-16,100092307.65456484
2025-05-19,100091010.66237734
2025-05-20,100084999.64919375
2025-05-21,100086450.65749453
2025-05-22,100089808.65798281
2025-05-23,100088840.65261172
2025-05-26,100088840.65261172
2025-05-27,100088840.65261172
2025-05-28,100088695.65261172
2025-05-29,100088972.65456484
2025-05-30,100088264.65163516
2025-06-02,100088264.65163516
2025-06-03,100088212.65212344
2025-06-04,100088275.65017031
2025-06-05,100087205.65505312
2025-06-06,100087939.65407656
2025-06-09,100087827.65212344
2025-06-10,100087777.65212344
2025-06-11,100088147.65212344
2025-06-12,100088147.65212344
2025-06-13,100088147.65212344
2025-06-16,100088808.6531
2025-06-17,100088808.6531
2025-06-18,100088932.65212344
2025-06-19,100088895.65017031
2025-06-20,100089498.6531
2025-06-23,100089498.6531
2025-06-24,100089369.65407656
2025-06-25,100090288.6531
2025-06-26,100090307.65212344
2025-06-27,100090498.6531
2025-06-30,100090498.6531
2025-07-01,100090388.6531
2025-07-02,100090238.6531
2025-07-03,100090272.65212344
2025-07-04,100090272.65212344
2025-07-07,100090272.65212344
2025-07-08,100090479.65163516
2025-07-09,100090574.65407656
2025-07-10,100089972.65212344
2025-07-11,100089972.65212344
2025-07-14,100090471.65114687
2025-07-15,100092107.65212344
2025-07-16,100092107.65212344
2025-07-17,100092036.65114687
2025-07-18,100092025.65261172
2025-07-21,100091887.65212344
2025-07-22,100090945.65017031
2025-07-23,100090999.65651797
2025-07-24,100090803.6506586
2025-07-25,100090803.6506586
2025-07-28,100091137.64968203
2025-07-29,100091457.64968203
2025-07-30,100091457.64968203
2025-07-31,100091225.65017031
2025-08-01,100091471.64870547
2025-08-04,100093072.64968203
2025-08-05,100094325.6477289
2025-08-06,100093112.64724062
2025-08-07,100096132.64479922
2025-08-08,100094428.6506586
2025-08-11,100094428.6506586
2025-08-12,100094428.6506586
2025-08-13,100094428.6506586
2025-08-14,100093072.65212344
2025-08-18,100095069.65163516
2025-08-19,100095069.65163516
2025-08-20,100094889.65163516
2025-08-21,100095401.65114687
2025-08-22,100095247.65212344
2025-08-25,100095254.64919375
2025-08-26,100095006.65114687
2025-08-27,100094239.65163516
2025-08-28,100093756.64870547
